494705394,621.67
11628598,11/10/2023,CS494952520_1,USD,$118.92,494952520
494953096,287.57
11628598,11/10/2023,CS494953096,USD,$118.92,494953096
11628598,11/10/2023,CS494953096_1,USD,$118.92,494953096
11628598,11/10/2023,CS494953096_2,USD,$49.73,494953096
494957058,287.57
11628598,11/10/2023,CS494957058_1,USD,$118.92,494957058
11628598,11/10/2023,CS494957058_2,USD,$49.73,494957058
11628598,11/10/2023,CS494957058,USD,$118.92,494957058
494966932,287.57
11628598,11/10/2023,CS494966932,USD,$168.65,494966932
11628598,11/10/2023,CS494966932_1,USD,$118.92,494966932
494973311,287.57
11628598,11/10/2023,CS494973311,USD,$118.92,494973311
11628598,11/10/2023,CS494973311_1,USD,$118.92,494973311
11628598,11/10/2023,CS494973311_2,USD,$49.73,494973311
494980932,287.57
11628598,11/10/2023,CS494980932,USD,$118.92,494980932
11628598,11/10/2023,CS494980932_1,USD,$118.92,494980932
11628598,11/10/2023,CS494980932_2,USD,$49.73,494980932
494990900,287.57
11628598,11/10/2023,CS494990900,USD,$118.92,494990900
11628598,11/10/2023,CS494990900_1,USD,$118.92,494990900
11628598,11/10/2023,CS494990900_2,USD,$49.73,494990900
494864845,118.92
11628598,11/10/2023,CA494864845,USD,$118.92,494864845
494864841,49.73
11628598,11/10/2023,CA494864841,USD,$49.73,494864841
494864843,118.92
11628598,11/10/2023,CA494864843,USD,$118.92,494864843
494844923,287.57
11706385,11/13/2023,CS494844923,USD,$42.53,494844923
11706385,11/13/2023,CS494844923_1,USD,$122.52,494844923
11706385,11/13/2023,CS494844923_2,USD,$122.52,494844923
494845874,287.57
11706385,11/13/2023,CS494845874,USD,$42.53,494845874
11706385,11/13/2023,CS494845874_1,USD,$122.52,494845874
11706385,11/13/2023,CS494845874_2,USD,$122.52,494845874
494843297,287.57
11706385,11/13/2023,CS494843297,USD,$42.53,494843297
11706385,11/13/2023,CS494843297_1,USD,$122.52,494843297
11706385,11/13/2023,CS494843297_2,USD,$122.52,494843297
494874356,287.57
11706385,11/13/2023,CS494874356,USD,$165.05,494874356
11706385,11/13/2023,CS494874356_1,USD,$122.52,494874356
494866044,287.57
11706385,11/13/2023,CS494866044,USD,$42.53,494866044
11706385,11/13/2023,CS494866044_1,USD,$122.52,494866044
11706385,11/13/2023,CS494866044_2,USD,$122.52,494866044
494856477,287.57
11706385,11/13/2023,CS494856477,USD,$42.53,494856477
11706385,11/13/2023,CS494856477_1,USD,$122.52,494856477
11706385,11/13/2023,CS494856477_2,USD,$122.52,494856477
494871503,287.57
11706385,11/13/2023,CS494871503,USD,$42.53,494871503
11706385,11/13/2023,CS494871503_1,USD,$122.52,494871503
11706385,11/13/2023,CS494871503_2,USD,$122.52,494871503
494887815,287.57
11706385,11/13/2023,CS494887815,USD,$165.05,494887815
11706385,11/13/2023,CS494887815_1,USD,$122.52,494887815
494889338,287.57
11706385,11/13/2023,CS494889338,USD,$165.05,494889338
11706385,11/13/2023,CS494889338_1,USD,$122.52,494889338
494898021,287.57
11706385,11/13/2023,CS494898021,USD,$165.05,494898021
11706385,11/13/2023,CS494898021_1,USD,$122.52,494898021
494902776,287.57
11706385,11/13/2023,CS494902776,USD,$165.05,494902776
11706385,11/13/2023,CS494902776_1,USD,$122.52,494902776
494907359,287.57
11706385,11/13/2023,CS494907359,USD,$165.05,494907359
11706385,11/13/2023,CS494907359_1,USD,$122.52,494907359
494926026,287.57
11706385,11/13/2023,CS494926026,USD,$165.05,494926026
11706385,11/13/2023,CS494926026_1,USD,$122.52,494926026
494918100,287.57
11706385,11/13/2023,CS494918100,USD,$165.05,494918100
11706385,11/13/2023,CS494918100_1,USD,$122.52,494918100
494943964,287.57
11706385,11/13/2023,CS494943964,USD,$165.05,494943964
11706385,11/13/2023,CS494943964_1,USD,$122.52,494943964
494954536,287.57
11628598,11/11/2023,CS494954536,USD,$287.57,494954536
494962794,287.57
11628598,11/11/2023,CS494962794,USD,$287.57,494962794
494967339,287.57
11628598,11/11/2023,CS494967339,USD,$287.57,494967339
494978300,287.57
11628598,11/11/2023,CS494978300,USD,$287.57,494978300
494989699,287.57
11628598,11/11/2023,CS494989699,USD,$287.57,494989699
494989830,287.57
11628598,11/11/2023,CS494989830,USD,$287.57,494989830
494921049,122.52
11628598,11/11/2023,CA494921049,USD,$122.52,494921049
494921048,42.53
11628598,11/11/2023,CA494921048,USD,$42.53,494921048
494921050,122.52
11628598,11/11/2023,CA494921050,USD,$122.52,494921050
494900901,188.1
11628598,11/10/2023,CS494900901,USD,$70.76,494900901
11628598,11/10/2023,CS494900901_1,USD,$117.34,494900901
494953726,187.37
11628598,11/11/2023,CS494953726,USD,$187.37,494953726
494758171,188.1
11628598,11/11/2023,CS494758171,USD,$117.34,494758171
11628598,11/11/2023,CS494758171_1,USD,$70.76,494758171
494826934,195.95
11628598,11/11/2023,CS494826934,USD,$122.24,494826934
11628598,11/11/2023,CS494826934_1,USD,$73.71,494826934
494972338,246.61
11706385,11/14/2023,CS494972338,USD,$246.61,494972338
494991729,289.78
11706385,11/12/2023,CS494991729,USD,$289.78,494991729
494923507,71.89
11628598,11/11/2023,CA494923507,USD,$71.89,494923507
494923513,108.93
11628598,11/11/2023,CA494923513,USD,$108.93,494923513
494923517,108.93
11628598,11/11/2023,CA494923517,USD,$108.93,494923517
494926674,187.55
11706385,11/12/2023,CS494926674,USD,$187.55,494926674
494832599,223.0
11628598,11/9/2023,CS494832599,USD,$36.64,494832599
11628598,11/9/2023,CS494832599_1,USD,$186.36,494832599
494899074,477.75
11628598,11/10/2023,CS494899074_1,USD,$131.95,494899074
11628598,11/10/2023,CS494899074,USD,$81.90,494899074
11628598,11/10/2023,CS494899074_2,USD,$191.10,494899074
11628598,11/10/2023,CS494899074_3,USD,$72.80,494899074
494837151,453.22
11628598,11/10/2023,CS494837151,USD,$453.22,494837151
494887078,453.22
11628598,11/10/2023,CS494887078,USD,$453.22,494887078
494909914,453.22
11628598,11/10/2023,CS494909914,USD,$453.22,494909914
494949673,453.22
11628598,11/10/2023,CS494949673,USD,$453.22,494949673
494954727,453.22
11628598,11/10/2023,CS494954727,USD,$453.22,494954727
494963010,453.22
11628598,11/10/2023,CS494963010,USD,$453.22,494963010
494966731,453.22
11628598,11/10/2023,CS494966731,USD,$453.22,494966731
494878470,453.22
11628598,11/9/2023,CA494878470,USD,$453.22,494878470
494898976,453.22
11628598,11/9/2023,CA494898976,USD,$453.22,494898976
494899801,432.91
11628598,11/9/2023,CA494899801,USD,$453.22,494899801
12447918,12/29/2023,CA494899801,USD,$-20.31,494899801
494900296,453.22
11628598,11/9/2023,CA494900296,USD,$453.22,494900296
494827049,453.22
11628598,11/9/2023,CS494827049,USD,$453.22,494827049
494855126,453.22
11628598,11/9/2023,CS494855126,USD,$453.22,494855126
494882606,453.22
11628598,11/9/2023,CS494882606,USD,$453.22,494882606
494903582,453.22
11628598,11/9/2023,CS494903582,USD,$453.22,494903582
494905935,453.22
11628598,11/9/2023,CS494905935,USD,$453.22,494905935
494916520,453.22
11628598,11/9/2023,CS494916520,USD,$453.22,494916520
494948787,453.22
11628598,11/9/2023,CS494948787,USD,$453.22,494948787
494972571,453.22
11628598,11/9/2023,CS494972571,USD,$453.22,494972571
494871409,477.75
11628598,11/9/2023,CS494871409,USD,$154.70,494871409
11628598,11/9/2023,CS494871409_1,USD,$59.15,494871409
11628598,11/9/2023,CS494871409_2,USD,$263.90,494871409
494989226,572.39
11628598,11/9/2023,CS494989226,USD,$182.00,494989226
11628598,11/9/2023,CS494989226_1,USD,$26.39,494989226
11628598,11/9/2023,CS494989226_2,USD,$364.00,494989226
494959505,545.09
11706385,11/13/2023,CS494959505,USD,$471.38,494959505
11706385,11/13/2023,CS494959505_1,USD,$73.71,494959505
494872676,36.03
11628598,11/10/2023,CS494872676,USD,$36.03,494872676
494855287,36.03
11628598,11/10/2023,CS494855287,USD,$36.03,494855287
494914387,55.69
11628598,11/9/2023,CS494914387,USD,$55.69,494914387
494949135,55.69
11628598,11/9/2023,CS494949135,USD,$55.69,494949135
494967158,111.39
11628598,11/9/2023,CS494967158,USD,$111.39,494967158
494983942,55.69
11628598,11/9/2023,CS494983942,USD,$55.69,494983942
494865578,55.69
11706385,11/14/2023,CS494865578,USD,$55.69,494865578
494938002,111.39
11706385,11/14/2023,CS494938002,USD,$111.39,494938002
494979336,55.69
11706385,11/14/2023,CS494979336,USD,$55.69,494979336
494892439,85.76
11628598,11/10/2023,CS494892439,USD,$85.76,494892439
494902786,85.76
11628598,11/10/2023,CS494902786,USD,$85.76,494902786
494843099,137.85
11628598,11/8/2023,CS494843099,USD,$137.85,494843099
494891107,137.85
11628598,11/8/2023,CS494891107,USD,$137.85,494891107
494911437,68.93
11628598,11/8/2023,CS494911437,USD,$68.93,494911437
494957755,137.85
11628598,11/8/2023,CS494957755,USD,$137.85,494957755
